CEP,latitude,longitude,UF
26012790,-22.7490296,-43.4319268,RJ
27323510,-22.53096,-44.1898911,RJ
28634234,-22.2285394,-42.5223714,RJ
28634235,-22.2127394,-42.5162688,RJ
28634236,-22.2285394,-42.5223714,RJ
28634239,-22.2285394,-42.5223714,RJ
28634240,-22.1988726,-42.5099224,RJ
27323520,-22.5357111,-44.1714502,RJ
28634243,-22.2285394,-42.5223714,RJ
27323525,-22.5632843,-44.1411758,RJ
28634246,-22.1968245,-42.5156749,RJ
21032070,-22.8635625,-43.2554882,RJ
28634248,-22.1989372,-42.5093933,RJ
28634247,-22.2285394,-42.5223714,RJ
26012810,-22.7502515,-43.4331469,RJ
28634252,-22.1968245,-42.5156749,RJ
28634258,-22.1968245,-42.5156749,RJ
27323540,-22.5344291,-44.1673806,RJ
26012820,-22.7490602,-43.4345315,RJ
26012825,-22.747935,-43.4361877,RJ
28634270,-22.1993375,-42.5141147,RJ
27323550,-22.5412507,-44.1637205,RJ
21032100,-22.8591635,-43.2570286,RJ
26012840,-22.7493971,-43.4332668,RJ
27323560,-22.5447662,-44.1617844,RJ
28634280,-22.1968245,-42.5156749,RJ
27323565,-22.5412507,-44.1637205,RJ
21032110,-22.8623346,-43.2541093,RJ
28634290,-22.1976901,-42.5148388,RJ
27323570,-22.5412214,-44.1684158,RJ
23915700,-22.9825552,-44.2111646,RJ
21032120,-22.8624061,-43.2563789,RJ
26275000,-22.7528851,-43.497494,RJ
28634300,-22.1968245,-42.5156749,RJ
24440001,-22.8307012,-43.0577834,RJ
21032130,-22.8604648,-43.2566208,RJ
26275010,-22.752628,-43.4956112,RJ
28634310,-22.1968245,-42.5156749,RJ
27323590,-22.5412507,-44.1637205,RJ
21032140,-22.8593407,-43.2549682,RJ
28634320,-22.1978154,-42.5120475,RJ
20770001,-22.895332,-43.2957776,RJ
20770000,-22.9021344,-43.2803832,RJ
24440020,-22.8307012,-43.0577834,RJ
21032150,-22.8577912,-43.2527214,RJ
20770007,-22.9028576,-43.2703427,RJ
20770008,-22.8892719,-43.2861524,RJ
24440025,-22.8339286,-43.0610757,RJ
27323610,-22.5412507,-44.1637205,RJ
28634330,-22.1968245,-42.5156749,RJ
28634340,-22.1927381,-42.5153284,RJ
24370279,-22.9320641,-43.1151651,RJ
28634344,-22.1968245,-42.5156749,RJ
24440040,-22.833761,-43.0594099,RJ
28634350,-22.1968245,-42.5156749,RJ
20770030,-22.9021344,-43.2803832,RJ
24370281,-22.9320641,-43.1151651,RJ
24440050,-22.8344889,-43.0580536,RJ
24370282,-22.9320641,-43.1151651,RJ
28634360,-22.1968245,-42.5156749,RJ
27323641,-22.5412507,-44.1637205,RJ
27323642,-22.5412507,-44.1637205,RJ
24370283,-22.9320641,-43.1151651,RJ
27979000,-22.2601579,-41.7935888,RJ
27979006,-22.2660742,-41.7991978,RJ
27979007,-22.2660742,-41.7991978,RJ
26275072,-22.7510422,-43.4930022,RJ
26275074,-22.7507699,-43.4926155,RJ
27323650,-22.5412507,-44.1637205,RJ
26275076,-22.7509013,-43.4922001,RJ
26275078,-22.7510148,-43.4917963,RJ
24440070,-22.8322867,-43.0616591,RJ
26275080,-22.7498784,-43.4949223,RJ
26275082,-22.7518649,-43.4913573,RJ
26275084,-22.7512415,-43.4909866,RJ
28634380,-22.1968245,-42.5156749,RJ
20770062,-22.8884151,-43.2898106,RJ
27323660,-22.5412507,-44.1637205,RJ
24440080,-22.8331581,-43.0613933,RJ
26275090,-22.7529386,-43.4945673,RJ
27323670,-22.5201121,-44.1875731,RJ
28634390,-22.1849994,-42.5265208,RJ
26275096,-22.7531955,-43.4913826,RJ
20770070,-22.8913872,-43.2888842,RJ
26275094,-22.7528417,-43.4913581,RJ
24440090,-22.8328044,-43.062645,RJ
26275100,-22.7479378,-43.4971636,RJ
24370290,-22.9318555,-43.1146396,RJ
28634400,-22.1968245,-42.5156749,RJ
24440100,-22.8272883,-43.0637646,RJ
28634405,-22.1968245,-42.5156749,RJ
26275110,-22.7473839,-43.4951688,RJ
28634410,-22.1968245,-42.5156749,RJ
26275115,-22.7546341,-43.4870062,RJ
26275120,-22.7478201,-43.4959929,RJ
24474500,-22.7906766,-43.0183369,RJ
20770100,-22.8893909,-43.2889884,RJ
24440120,-22.8272441,-43.0652618,RJ
26275130,-22.7482971,-43.4947781,RJ
28634430,-22.1968245,-42.5156749,RJ
20770110,-22.8942652,-43.2889818,RJ
28634432,-22.1968245,-42.5156749,RJ
27323710,-22.5240208,-44.1661375,RJ
28634435,-22.1968245,-42.5156749,RJ
20770120,-22.8950415,-43.2887729,RJ
27323720,-22.5242008,-44.1648069,RJ
28634440,-22.1977048,-42.5094291,RJ
28634442,-22.1968245,-42.5156749,RJ
24440140,-22.830096,-43.0579331,RJ
28634445,-22.1968245,-42.5156749,RJ
26275150,-22.7469864,-43.495452,RJ
22260122,-22.7771203,-43.4234077,RJ
27323730,-22.5240931,-44.1672674,RJ
20770130,-22.8920141,-43.2877006,RJ
26275160,-22.746374,-43.4938586,RJ
22260124,-22.9511149,-43.1809269,RJ
27323740,-22.5188475,-44.1342442,RJ
24813180,-22.7474442,-42.8932453,RJ
20770145,-22.8875246,-43.2832476,RJ
26275170,-22.7471021,-43.4927904,RJ
28634467,-22.1968245,-42.5156749,RJ
28634465,-22.1968245,-42.5156749,RJ
26013030,-22.753948,-43.4402112,RJ
26275175,-22.7474807,-43.4930297,RJ
28634472,-22.1990719,-42.5041037,RJ
28634474,-22.1968245,-42.5156749,RJ
24440170,-22.828833,-43.0570427,RJ
28634476,-22.1968245,-42.5156749,RJ
28634475,-22.1968245,-42.5156749,RJ
20770160,-22.8909424,-43.2854843,RJ
26013040,-22.7477137,-43.4347139,RJ
24440180,-22.8272883,-43.0637646,RJ
28634485,-22.1993889,-42.5129543,RJ
26275190,-22.7529386,-43.4945673,RJ
20770170,-22.8890251,-43.285326,RJ
24440190,-22.8272883,-43.0637646,RJ
24440195,-22.8272883,-43.0637646,RJ
27323780,-22.5242008,-44.1648069,RJ
26013060,-22.7497576,-43.4346376,RJ
28634500,-22.1968245,-42.5156749,RJ
26013062,-22.753948,-43.4402112,RJ
24440196,-22.8294033,-43.0583372,RJ
26275210,-22.7490201,-43.4941027,RJ
22260134,-22.9511149,-43.1809269,RJ
27323790,-22.5278059,-44.1643179,RJ
24440210,-22.8300147,-43.0551486,RJ
26275220,-22.7474001,-43.5034137,RJ
27323800,-22.5364472,-44.1666637,RJ
28634520,-22.1968245,-42.5156749,RJ
24440220,-22.8272883,-43.0637646,RJ
26275230,-22.7543143,-43.4949822,RJ
24440225,-22.8309068,-43.056951,RJ
26013090,-22.7489854,-43.4383166,RJ
28634530,-22.2285394,-42.5223714,RJ
20770210,-22.8947821,-43.2867948,RJ
24440230,-22.830654,-43.056178,RJ
26275240,-22.7555399,-43.4979762,RJ
26275250,-22.7543109,-43.4953114,RJ
22260142,-22.9511149,-43.1809269,RJ
26013110,-22.7470673,-43.4395833,RJ
26275255,-22.7541295,-43.4941734,RJ
26275257,-22.7541295,-43.4941734,RJ
27323840,-22.538161,-44.1665939,RJ
26013120,-22.7474734,-43.4389277,RJ
20770240,-22.8925694,-43.2827397,RJ
22260145,-22.9329567,-43.1768384,RJ
26275270,-22.7533548,-43.4936886,RJ
26275272,-22.7561319,-43.4607419,RJ
20770250,-22.8944924,-43.2839336,RJ
26275274,-22.7295354,-43.4963229,RJ
26013130,-22.7467017,-43.4387699,RJ
22260147,-22.9511149,-43.1809269,RJ
24440270,-22.8302402,-43.055185,RJ
26275277,-22.7561319,-43.4607419,RJ
26275280,-22.746385,-43.4949401,RJ
20770260,-22.8945232,-43.2822362,RJ
26013140,-22.7481198,-43.4381044,RJ
24440280,-22.8272883,-43.0637646,RJ
26013150,-22.7467569,-43.4394819,RJ
20770270,-22.8944924,-43.2839336,RJ
24440290,-22.8300397,-43.0544926,RJ
26275300,-22.7529386,-43.4945673,RJ
23916005,-23.0215626,-44.2294629,RJ
23916007,-23.0108948,-44.2195173,RJ
23916010,-23.0083383,-44.2231921,RJ
24440305,-22.8407269,-43.0928222,RJ
22081010,-22.9820848,-43.1922823,RJ
20770290,-22.8955688,-43.2852232,RJ
23916020,-23.0108948,-44.2195173,RJ
26275320,-22.745075,-43.4946338,RJ
26013180,-22.747184,-43.4408222,RJ
24440320,-22.8327,-43.0533289,RJ
22081025,-22.9841861,-43.1916308,RJ
26275330,-22.7329421,-43.5216378,RJ
26013190,-22.7471095,-43.4414091,RJ
22081031,-22.9697777,-43.1868592,RJ
23916040,-23.0090642,-44.2216856,RJ
26275335,-22.7529386,-43.4945673,RJ
24440330,-22.8319943,-43.0538028,RJ
22081032,-22.9697777,-43.1868592,RJ
26013200,-22.7479206,-43.442032,RJ
22081041,-22.984667,-43.1985932,RJ
22081040,-22.9853248,-43.1947614,RJ
24440340,-22.8326019,-43.0525828,RJ
24813216,-22.7447356,-42.895453,RJ
26013210,-22.7472467,-43.4421996,RJ
23916060,-23.0096668,-44.2213357,RJ
24440350,-22.8272883,-43.0637646,RJ
25620000,-22.5112498,-43.1779306,RJ
23916065,-23.0108948,-44.2195173,RJ
25620002,-22.5112498,-43.1779306,RJ
25620003,-22.5112498,-43.1779306,RJ
26013220,-22.7486785,-43.4408972,RJ
23916070,-23.0098867,-44.2211847,RJ
25620009,-22.5112498,-43.1779306,RJ
23916080,-23.0099445,-44.2192438,RJ
25620020,-22.5092187,-43.1751147,RJ
23916085,-23.0108948,-44.2195173,RJ
26275380,-22.7554801,-43.501628,RJ
26275390,-22.754697,-43.5047243,RJ
23916095,-23.0108948,-44.2195173,RJ
25620031,-22.5112498,-43.1779306,RJ
26013250,-22.7477137,-43.4347139,RJ
23916100,-23.0108948,-44.2195173,RJ
25620040,-22.5104226,-43.1779105,RJ
23916105,-23.0108948,-44.2195173,RJ
24440395,-22.8277317,-43.0557996,RJ
24440397,-22.8283446,-43.055736,RJ
23916110,-23.007,-44.3285599758,RJ
24440396,-22.8283446,-43.055736,RJ
24440400,-22.8276233,-43.053397,RJ
25620050,-22.5109646,-43.1782562,RJ
26275410,-22.753529,-43.5015798,RJ
26013270,-22.763092,-43.4121931,RJ
26275420,-22.7528807,-43.5015565,RJ
22260176,-22.3813865,-41.7823715,RJ
23916130,-23.0109152,-44.21975,RJ
24440420,-22.8270454,-43.0509786,RJ
25620070,-22.5124726,-43.1805348,RJ
26275430,-22.7525362,-43.5057926,RJ
23916135,-23.0108948,-44.2195173,RJ
23916140,-23.0113523,-44.2192395,RJ
24440430,-22.827435,-43.0507871,RJ
26275440,-22.7517007,-43.5045796,RJ
23916150,-23.0125496,-44.2168725,RJ
26275450,-22.7515775,-43.5015279,RJ
26013310,-22.7447787,-43.446631,RJ
24440450,-22.8272883,-43.0637646,RJ
25620100,-22.5090913,-43.1714911,RJ
26275460,-22.7522276,-43.5004247,RJ
24440455,-22.8259711,-43.0492264,RJ
26013320,-22.7441456,-43.4461922,RJ
24440460,-22.8243394,-43.0472394,RJ
26275470,-22.7531237,-43.5015772,RJ
22260186,-22.9511149,-43.1809269,RJ
26013330,-22.7443451,-43.4463561,RJ
23916180,-23.011514,-44.2179552,RJ
24440470,-22.8230698,-43.0459738,RJ
25620120,-22.5112498,-43.1779306,RJ
26275480,-22.7516902,-43.4992876,RJ
23916185,-23.0006235,-44.2654562,RJ
23916190,-23.0108948,-44.2195173,RJ
24440480,-22.8218752,-43.04708,RJ
25620130,-22.5317534,-43.1899236,RJ
25620131,-22.5112498,-43.1779306,RJ
23916200,-23.0108948,-44.2195173,RJ
24440490,-22.8207235,-43.0394967,RJ
25620140,-22.5112498,-43.1779306,RJ
26275500,-22.7504758,-43.5014859,RJ
23916205,-23.0121784,-44.2187377,RJ
22260193,-22.917307,-43.1777599,RJ
26275510,-22.7518042,-43.5042841,RJ
25620150,-22.5111621,-43.1779097,RJ
22260194,-22.9511149,-43.1809269,RJ
24440510,-22.8254943,-43.0581322,RJ
25620160,-22.5122061,-43.1785089,RJ
25620161,-22.5112498,-43.1779306,RJ
25620162,-22.5112498,-43.1779306,RJ
26013380,-22.7561319,-43.4607419,RJ
24440520,-22.823257,-43.0579683,RJ
26275530,-22.7561319,-43.4607419,RJ
24440525,-22.8249783,-43.0580209,RJ
26013390,-22.7561319,-43.4607419,RJ
25620180,-22.5112498,-43.1779306,RJ
25620181,-22.5112498,-43.1779306,RJ
26275540,-22.7485701,-43.5006162,RJ
24440540,-22.8234479,-43.0573248,RJ
22260201,-22.9501581,-43.1842218,RJ
25620190,-22.5101309,-43.1821739,RJ
26275550,-22.7511391,-43.5031872,RJ
26013410,-22.7439277,-43.4437862,RJ
24440550,-22.8245482,-43.0592065,RJ
26013417,-22.7545997,-43.46881,RJ
26013420,-22.7375007,-43.449918,RJ
26275570,-22.7530188,-43.4968077,RJ
26275575,-22.7694555,-43.5122096,RJ
26275577,-22.7561319,-43.4607419,RJ
24440570,-22.8258253,-43.0561148,RJ
26275580,-22.767175,-43.5020536,RJ
26275581,-22.7529386,-43.4945673,RJ
26013440,-22.7440487,-43.4410535,RJ
24440580,-22.820232,-43.068401,RJ
26275590,-22.7536957,-43.496298,RJ
21557000,-22.8531205,-43.3743949,RJ
24440590,-22.8260464,-43.0553802,RJ
26013460,-22.7436985,-43.4448548,RJ
24440600,-22.8272883,-43.0637646,RJ
21557020,-22.8542526,-43.3757317,RJ
26013472,-22.7427002,-43.4445163,RJ
24440610,-22.8254318,-43.0550205,RJ
21557030,-22.8546478,-43.3748282,RJ
24440620,-22.8261245,-43.052802,RJ
24440630,-22.8253103,-43.0534296,RJ
21557050,-22.8559418,-43.3744412,RJ
24440640,-22.8226342,-43.0595125,RJ
21557060,-22.8566174,-43.3743403,RJ
24440650,-22.8256488,-43.0537938,RJ
21557080,-22.8568218,-43.3728187,RJ
24440670,-22.8250469,-43.0547403,RJ
21557090,-22.8582932,-43.3725321,RJ
26013540,-22.7399003,-43.4437161,RJ
24440680,-22.8243047,-43.0542206,RJ
26013546,-22.7561319,-43.4607419,RJ
26013550,-22.7403575,-43.44164,RJ
24440690,-22.8237116,-43.0552232,RJ
26013555,-22.7403575,-43.44164,RJ
21557110,-22.8537534,-43.3728313,RJ
26013560,-22.737585,-43.4424316,RJ
28635000,-22.2455968,-42.5236588,RJ
24440700,-22.824676,-43.0527136,RJ
28635007,-22.2285394,-42.5223714,RJ
21557120,-22.8538033,-43.3733561,RJ
28635010,-22.230327,-42.5183761,RJ
24440710,-22.8233943,-43.0522908,RJ
21557130,-22.8562489,-43.3737385,RJ
24440720,-22.8236324,-43.053211,RJ
28635030,-22.2587615,-42.5290173,RJ
28635035,-22.2887261,-42.5340796,RJ
28635040,-22.2285394,-42.5223714,RJ
26013600,-22.7394792,-43.4411165,RJ
21557160,-22.8548494,-43.3785829,RJ
28635050,-22.2489172,-42.5213498,RJ
21557170,-22.855168,-43.3792868,RJ
28635060,-22.2483052,-42.5245529,RJ
21557180,-22.865951,-43.3767418,RJ
26013630,-22.7419742,-43.4414124,RJ
28635070,-22.2285394,-42.5223714,RJ
21557190,-22.8559381,-43.378588,RJ
26013640,-22.7425627,-43.4417804,RJ
21557200,-22.8559381,-43.378588,RJ
26013650,-22.741397,-43.4410823,RJ
28635090,-22.2285394,-42.5223714,RJ
26013653,-22.7324807,-43.4825342,RJ
26013660,-22.7412436,-43.4413755,RJ
28635110,-22.238217,-42.5191438,RJ
24813309,-22.7447356,-42.895453,RJ
21557230,-22.9349834,-43.6980493,RJ
26013680,-22.7420106,-43.440655,RJ
24440820,-22.8214096,-43.0521364,RJ
28635130,-22.2381806,-42.519918,RJ
26013690,-22.7405432,-43.4398172,RJ
28635140,-22.2380436,-42.5206221,RJ
21032970,-22.8660977,-43.2556026,RJ
21032971,-22.8567399,-43.2582933,RJ
26013710,-22.7408841,-43.4392096,RJ
26013720,-22.7436375,-43.439275,RJ
28635170,-22.2364127,-42.5198388,RJ
24813321,-22.7447356,-42.895453,RJ
21557300,-22.8560698,-43.3769635,RJ
28635190,-22.235061,-42.5194676,RJ
24440900,-22.824335,-43.0510579,RJ
28635210,-22.2352115,-42.518715,RJ
28635220,-22.233008,-42.519098,RJ
28635240,-22.2887261,-42.5340796,RJ
28635250,-22.2887261,-42.5340796,RJ
27979899,-22.3836705,-41.7827461,RJ
24440971,-22.8272883,-43.0637646,RJ
28635280,-22.2887261,-42.5340796,RJ
28635285,-22.2887261,-42.5340796,RJ
23916700,-23.0218306,-44.2254092,RJ
26276000,-22.7492902,-43.441578,RJ
28635300,-22.2887261,-42.5340796,RJ
23916710,-22.993405,-44.2425102,RJ
26276010,-22.7501969,-43.504467,RJ
28635310,-22.2887261,-42.5340796,RJ
20771000,-22.8799261,-43.2680332,RJ
28635320,-22.2887261,-42.5340796,RJ
20771002,-22.8868888,-43.2879341,RJ
20771005,-22.8867075,-43.2877877,RJ
26276030,-22.7485919,-43.5047622,RJ
26276031,-22.7495272,-43.5043219,RJ
28635330,-22.2887261,-42.5340796,RJ
20771015,-22.8811595,-43.2917109,RJ
28635340,-22.2887261,-42.5340796,RJ
20771020,-22.8856338,-43.2869838,RJ
28635350,-22.2438643,-42.5190829,RJ
20771030,-22.8861404,-43.2873794,RJ
23916760,-23.0281478,-44.2339609,RJ
26276060,-22.7481505,-43.5064994,RJ
26276061,-22.7483246,-43.5067888,RJ
20771040,-22.88624,-43.2856995,RJ
26276065,-22.7475332,-43.5060713,RJ
28635360,-22.2345414,-42.5173795,RJ
28635365,-22.2285394,-42.5223714,RJ
26276070,-22.7473035,-43.5041913,RJ
26276072,-22.7463978,-43.5053907,RJ
20771050,-22.88599,-43.2811906,RJ
26276077,-22.7494917,-43.4759749,RJ
26276078,-22.739875,-43.471911,RJ
26276080,-22.7453789,-43.5018973,RJ
28635380,-22.2438643,-42.5190829,RJ
26276085,-22.7416421,-43.4988,RJ
24310005,-22.9057046,-43.0692625,RJ
23916790,-23.0399697,-44.2418413,RJ
26276090,-22.7452273,-43.5062439,RJ
20771070,-22.8823265,-43.2916007,RJ
28635400,-22.2364787,-42.5178294,RJ
20771080,-22.880598,-43.2921994,RJ
26276110,-22.7450931,-43.5046703,RJ
28635410,-22.2276555,-42.5185045,RJ
24310040,-22.913055,-43.068947,RJ
20771100,-22.8820432,-43.2286243,RJ
26276130,-22.7431203,-43.4998511,RJ
28635430,-22.2285394,-42.5223714,RJ
26276140,-22.7432095,-43.5010929,RJ
20771120,-22.8901558,-43.3221728,RJ
28635444,-22.2257465,-42.5240167,RJ
26276150,-22.7312028,-43.5036929,RJ
20771130,-22.895332,-43.2957776,RJ
28635450,-22.2287115,-42.5198093,RJ
24310080,-22.9152521,-43.0502644,RJ
26276160,-22.7438263,-43.5011087,RJ
20771140,-22.895332,-43.2957776,RJ
20771145,-22.895332,-43.2957776,RJ
26276170,-22.7448973,-43.5080633,RJ
24310090,-22.9170829,-43.0653133,RJ
20771148,-22.895332,-43.2957776,RJ
28635470,-22.2295831,-42.5212459,RJ
24310095,-22.8956986,-43.0809497,RJ
20771150,-22.895332,-43.2957776,RJ
24310100,-22.9153745,-43.0712572,RJ
26276180,-22.7497477,-43.5029335,RJ
24310103,-22.913055,-43.068947,RJ
20771160,-22.9055787,-43.2769736,RJ
24310105,-9.6672864,-35.7241582,AL
26276190,-22.7492896,-43.4988021,RJ
20771170,-22.895332,-43.2957776,RJ
26276194,-22.7473035,-43.5041913,RJ
26276196,-22.7473035,-43.5041913,RJ
28635495,-22.2285394,-42.5223714,RJ
24310120,-22.9108674,-43.0480349,RJ
26276200,-22.7485421,-43.5019788,RJ
28635500,-22.2245991,-42.5121732,RJ
20771180,-22.895332,-43.2957776,RJ
25882990,-21.9953615,-42.9146039,RJ
25882991,-21.9953615,-42.9146039,RJ
28635505,-22.2244674,-42.5114966,RJ
24310130,-22.9142781,-43.0512666,RJ
20771190,-22.891342,-43.2739699,RJ
20771195,-22.895332,-43.2957776,RJ
26276220,-22.7457076,-43.5047699,RJ
20771205,-22.8862114,-43.2890134,RJ
28635525,-22.2274312,-42.5236881,RJ
20771207,-22.895332,-43.2957776,RJ
26276230,-22.748034,-43.5082387,RJ
20771210,-22.895332,-43.2957776,RJ
28635530,-22.2213746,-42.512512,RJ
20771215,-22.895332,-43.2957776,RJ
26276240,-22.7525786,-43.5074665,RJ
20771220,-22.895332,-43.2957776,RJ
20771225,-22.895332,-43.2957776,RJ
24310170,-22.917959,-43.0719489,RJ
26276250,-22.7473035,-43.5041913,RJ
20771230,-22.8878541,-43.2712502,RJ
24310175,-22.913055,-43.068947,RJ
28635555,-22.2348018,-42.5307341,RJ
24310180,-22.9141385,-43.0524789,RJ
28635560,-22.2551101,-42.5252147,RJ
20771240,-22.900458,-43.2886071,RJ
25227690,-22.7862985,-43.3053106,RJ
28635563,-22.2229253,-42.5208455,RJ
28635565,-22.2551101,-42.5252147,RJ
28635567,-22.2516961,-42.522217,RJ
20771250,-22.895332,-43.2957776,RJ
26276275,-22.7473035,-43.5041913,RJ
28635570,-22.2852548,-42.52536,RJ
28635575,-22.2551101,-42.5252147,RJ
24310200,-22.9141432,-43.0688773,RJ
26276280,-22.7473035,-43.5041913,RJ
20771260,-22.8609415,-43.2710397,RJ
28635580,-22.2489172,-42.5213498,RJ
28635583,-22.2551101,-42.5252147,RJ
24310210,-22.9151424,-43.0692221,RJ
26276290,-22.7433816,-43.5018444,RJ
20771270,-22.8815408,-43.2674458,RJ
28635590,-22.2551101,-42.5252147,RJ
23917000,-23.0343725,-44.1972473,RJ
28635595,-22.2551101,-42.5252147,RJ
24310220,-22.8833,-42.9720997,RJ
26276300,-22.7423739,-43.5026316,RJ
26276303,-22.7438533,-43.504519,RJ
26276304,-22.7440393,-43.504641,RJ
28635600,-22.2528357,-42.5243118,RJ
23917010,-23.0343725,-44.1972473,RJ
26276305,-22.7440062,-43.5042265,RJ
24310230,-22.9155859,-43.0679032,RJ
26276310,-22.7487245,-43.5056617,RJ
20771290,-22.895332,-43.2957776,RJ
26276318,-22.7473035,-43.5041913,RJ
28635617,-22.2551101,-42.5252147,RJ
20771300,-22.895332,-43.2957776,RJ
26276330,-22.7469172,-43.5035845,RJ
25620971,-22.5088771,-43.1732627,RJ
28635630,-22.2285394,-42.5223714,RJ
24310260,-22.913438,-43.0735735,RJ
28635640,-22.2285394,-42.5223714,RJ
20771320,-22.8888597,-43.282411,RJ
26276345,-22.7427064,-43.4861447,RJ
26276350,-22.7466472,-43.502206,RJ
28635650,-22.2285394,-42.5223714,RJ
20771330,-22.8892418,-43.2807177,RJ
26276360,-22.7561319,-43.4607419,RJ
28635660,-22.2285394,-42.5223714,RJ
20771350,-22.8846732,-43.2748686,RJ
28635670,-22.2285394,-42.5223714,RJ
24310300,-22.9157438,-43.0652329,RJ
26276380,-22.7462442,-43.4994565,RJ
20771360,-22.883917,-43.2746657,RJ
26276390,-22.746289,-43.4997691,RJ
28635690,-22.2285394,-42.5223714,RJ
20771370,-22.8841702,-43.2732917,RJ
26276400,-22.7460799,-43.4971625,RJ
24310320,-22.913055,-43.068947,RJ
20771380,-22.8844966,-43.2731296,RJ
28635700,-22.2285394,-42.5223714,RJ
28635704,-22.2438643,-42.5190829,RJ
24310330,-22.913055,-43.068947,RJ
28635706,-22.2438643,-42.5190829,RJ
26276410,-22.7465697,-43.4967007,RJ
28635707,-22.2438643,-42.5190829,RJ
28635710,-22.2361374,-42.5148837,RJ
20771390,-22.8839884,-43.2741702,RJ
28635714,-22.2438643,-42.5190829,RJ
26276420,-22.7446846,-43.4982665,RJ
24310340,-22.9086603,-43.0636761,RJ
28635718,-22.2438643,-42.5190829,RJ
28635720,-22.2438643,-42.5190829,RJ
27325001,-22.5412507,-44.1637205,RJ
20771400,-22.8847997,-43.2737004,RJ
24310350,-22.9064415,-43.0743694,RJ
26276430,-22.744391,-43.4976854,RJ
24310352,-22.8801199958,-43.1071260193,RJ
24310353,-22.9057046,-43.0692625,RJ
20771410,-22.8920025,-43.2797248,RJ
24310355,-22.9057046,-43.0692625,RJ
24310357,-22.9057046,-43.0692625,RJ
27325015,-22.5337416,-44.1666871,RJ
24310360,-22.908865,-43.0703176,RJ
26276440,-22.7442414,-43.4944574,RJ
27325020,-22.5377472,-44.1585194,RJ
20771420,-22.8928494,-43.2846653,RJ
20771422,-22.8803653,-43.2690045,RJ
21820000,-22.8799801,-43.4659282,RJ
24310370,-22.9120466,-43.0845136,RJ
26276450,-22.7436757,-43.4947073,RJ
21820005,-22.8819709,-43.465515,RJ
26276454,-22.7427064,-43.4861447,RJ
21820010,-22.8969953,-43.484699,RJ
26276460,-22.7444613,-43.4936023,RJ
24310380,-22.9081379,-43.0697271,RJ
21820015,-22.8754092,-43.4648445,RJ
21820016,-22.8853115,-43.4625196,RJ
20771440,-22.8899874,-43.2736259,RJ
26276466,-22.7455381,-43.4932198,RJ
21820020,-22.8827983,-43.4664786,RJ
20771445,-22.8905849,-43.2789678,RJ
24310390,-22.9067201,-43.0679192,RJ
26276470,-22.7561319,-43.4607419,RJ
27325050,-22.5408519,-44.1772604,RJ
21820030,-22.8802816,-43.4725624,RJ
24310400,-22.9141437,-43.0739574,RJ
26276480,-22.7460287,-43.4981266,RJ
27325060,-22.5377395,-44.1599061,RJ
21820040,-22.8742263,-43.4685442,RJ
24310410,-22.9075396,-43.0663812,RJ
26276490,-22.7453986,-43.4990087,RJ
27325070,-22.5418306,-44.1533791,RJ
21820050,-22.8840257,-43.4681886,RJ
24310420,-22.9057046,-43.0692625,RJ
26276500,-22.7436154,-43.4993447,RJ
20771480,-22.8827874,-43.2731506,RJ
21820060,-22.8828155,-43.4685346,RJ
26276510,-22.7561319,-43.4607419,RJ
20771490,-22.8823464,-43.2723256,RJ
21820070,-22.8818402,-43.4688427,RJ
24344520,-22.9234538,-43.0066191,RJ
26276520,-22.7435643,-43.4973305,RJ
27325100,-22.5382653,-44.1578591,RJ
26276530,-22.7418555,-43.4974622,RJ
27325110,-22.5361056,-44.1604541,RJ
20771510,-22.8841788,-43.2755747,RJ
21820090,-22.8758503,-43.4871891,RJ
26276540,-22.74676,-43.4986699,RJ
21820093,-22.8742263,-43.4685442,RJ
21820096,-22.8742263,-43.4685442,RJ
20771520,-22.8822646,-43.2778226,RJ
27325125,-22.5337416,-44.1666871,RJ
24310470,-22.9072481,-43.0669379,RJ
20771530,-22.8834245,-43.2752122,RJ
24310475,-22.9054584,-43.076628,RJ
27325130,-22.5362466,-44.1636976,RJ
20771540,-22.8831792,-43.2747263,RJ
21820120,-22.877001,-43.4707843,RJ
24310490,-22.8858975,-43.1152211,RJ
27325150,-22.547922,-44.1361079,RJ
20771550,-22.8823538,-43.2745671,RJ
21820130,-22.8786394,-43.4716646,RJ
24310500,-22.9209343,-43.0559136,RJ
26276580,-22.7465504,-43.5015151,RJ
21820140,-22.881286,-43.471675,RJ
26276590,-22.7440995,-43.4965926,RJ
27325170,-22.5340546,-44.1454663,RJ
26276600,-22.7440064,-43.4904499,RJ
27325180,-22.5293417,-44.153384,RJ
20771580,-22.8823,-43.2791908,RJ
24310526,-22.9209343,-43.0559136,RJ
26276605,-22.7459115,-43.4866366,RJ
24310535,-22.9209343,-43.0559136,RJ
21820170,-22.8825263,-43.47257,RJ
20771595,-22.8816985,-43.2685758,RJ
24310540,-22.9069036,-43.0450769,RJ
24344540,-22.9354953,-43.0052252,RJ
27325200,-22.5313916,-44.1785852,RJ
20771600,-22.8820092,-43.2760014,RJ
24310550,-22.9109235,-43.0616075,RJ
28767000,-22.1838213,-42.1066163,RJ
27325210,-22.5439877,-44.1582333,RJ
24310555,-22.9209343,-43.0559136,RJ
24310556,-22.9209343,-43.0559136,RJ
21820190,-22.8742263,-43.4685442,RJ
20771615,-22.8811695,-43.2740881,RJ
